Bear,Type,Date,Time,Latitude,Longitude,LocationQuality
58,GPS,5/28/2013,02:00:00,70.963569,-138.179984,
58,GPS,5/28/2013,04:00:00,70.965543,-138.138013,
58,GPS,5/28/2013,06:00:00,70.958333,-138.123078,
58,GPS,5/28/2013,08:00:00,70.949235,-138.115096,
58,GPS,5/28/2013,10:00:00,70.940223,-138.120503,
58,GPS,5/28/2013,12:00:00,70.934987,-138.128142,
58,GPS,5/28/2013,14:00:00,70.933356,-138.13252,
58,GPS,5/28/2013,16:00:00,70.932841,-138.130975,
58,GPS,5/28/2013,20:00:00,70.975156,-138.198953,
58,GPS,5/28/2013,22:00:00,70.987172,-138.28856,
58,GPS,5/29/2013,00:00:00,71.003566,-138.337226,
58,GPS,5/29/2013,02:00:00,71.007257,-138.358769,
58,GPS,5/29/2013,04:00:00,71.034636,-138.400483,
58,GPS,5/29/2013,06:00:00,71.047339,-138.414989,
58,GPS,5/29/2013,08:00:00,71.048369,-138.426919,
58,GPS,5/29/2013,10:00:00,71.048369,-138.447089,
58,GPS,5/29/2013,12:00:00,71.058755,-138.48846,
58,GPS,5/29/2013,14:00:00,71.082702,-138.501849,
58,GPS,5/29/2013,16:00:00,71.121325,-138.529058,
58,GPS,5/29/2013,20:00:00,71.128621,-138.541245,
58,GPS,5/29/2013,22:00:00,71.128449,-138.549571,
58,GPS,5/30/2013,00:00:00,71.126819,-138.569312,
58,GPS,5/30/2013,02:00:00,71.125188,-138.542962,
58,GPS,5/30/2013,04:00:00,71.129565,-138.54425,
58,GPS,5/30/2013,06:00:00,71.126819,-138.50657,
58,GPS,5/30/2013,08:00:00,71.131196,-138.489575,
58,GPS,5/30/2013,10:00:00,71.132312,-138.453784,
58,GPS,5/30/2013,14:00:00,71.126647,-138.439794,
58,GPS,6/1/2013,00:00:00,71.037898,-137.882495,
58,GPS,6/1/2013,02:00:00,71.057811,-137.820868,
58,GPS,6/1/2013,06:00:00,71.065278,-137.778897,
58,GPS,6/1/2013,08:00:00,71.017985,-137.726283,
58,GPS,6/1/2013,10:00:00,70.961852,-137.599425,
58,GPS,6/1/2013,12:00:00,70.916963,-137.532821,
58,GPS,6/1/2013,18:00:00,70.826497,-137.42785,
58,GPS,6/2/2013,00:00:00,70.814052,-137.347512,
58,GPS,6/2/2013,02:00:00,70.836883,-137.282796,
58,GPS,6/2/2013,04:00:00,70.894647,-137.186837,
58,GPS,6/2/2013,06:00:00,70.936704,-137.231555,
58,GPS,6/2/2013,08:00:00,70.968461,-137.279191,
58,GPS,6/2/2013,10:00:00,70.974298,-137.264256,
58,GPS,6/2/2013,12:00:00,70.980649,-137.249236,
58,GPS,6/2/2013,14:00:00,70.99009,-137.239795,
58,GPS,6/3/2013,08:00:00,70.974813,-136.519504,
58,GPS,6/3/2013,10:00:00,70.947433,-136.472726,
58,GPS,6/3/2013,12:00:00,70.945973,-136.458049,
58,GPS,6/3/2013,16:00:00,70.93739,-136.443801,
58,GPS,6/3/2013,18:00:00,70.93327,-136.453242,
58,GPS,6/3/2013,22:00:00,70.928121,-136.488175,
58,GPS,6/4/2013,00:00:00,70.924516,-136.51032,
58,GPS,6/4/2013,02:00:00,70.918508,-136.542077,
58,GPS,6/4/2013,04:00:00,70.912585,-136.581473,
58,GPS,6/4/2013,06:00:00,70.908465,-136.624389,
58,GPS,6/4/2013,08:00:00,70.887609,-136.68859,
58,GPS,6/4/2013,10:00:00,70.858512,-136.701121,
58,GPS,6/4/2013,12:00:00,70.848384,-136.821971,
58,GPS,6/4/2013,16:00:00,70.81903,-136.430326,
58,GPS,6/4/2013,18:00:00,70.803752,-136.443286,
58,GPS,6/4/2013,20:00:00,70.800147,-136.46277,
58,GPS,6/4/2013,22:00:00,70.7968,-136.482253,
58,GPS,6/5/2013,00:00:00,70.791306,-136.463284,
58,GPS,6/5/2013,02:00:00,70.785556,-136.477275,
58,GPS,6/5/2013,04:00:00,70.784183,-136.888576,
58,GPS,6/5/2013,06:00:00,70.787873,-136.951404,
58,GPS,6/5/2013,08:00:00,70.769591,-136.942391,
58,GPS,6/5/2013,10:00:00,70.765729,-136.93398,
58,GPS,6/5/2013,12:00:00,70.758348,-136.904712,
58,GPS,6/5/2013,14:00:00,70.755172,-136.913724,
58,GPS,6/5/2013,16:00:00,70.751739,-136.925054,
58,GPS,6/5/2013,18:00:00,70.748992,-136.937671,
58,GPS,6/5/2013,20:00:00,70.767102,-136.919732,
58,GPS,6/5/2013,22:00:00,70.777144,-136.923852,
58,GPS,6/6/2013,00:00:00,70.77457,-136.926942,
58,GPS,6/6/2013,04:00:00,70.770192,-136.929688,
58,GPS,6/6/2013,06:00:00,70.76839,-136.929774,
58,GPS,6/6/2013,08:00:00,70.771394,-136.948829,
58,GPS,6/6/2013,10:00:00,70.796199,-136.975522,
58,GPS,6/6/2013,12:00:00,70.805297,-136.976123,
58,GPS,6/6/2013,14:00:00,70.813107,-136.964364,
58,GPS,6/6/2013,16:00:00,70.823407,-136.940589,
58,GPS,6/6/2013,18:00:00,70.801435,-136.898618,
58,GPS,6/6/2013,22:00:00,70.828385,-136.919732,
58,GPS,6/7/2013,00:00:00,70.827956,-136.918101,
58,GPS,6/7/2013,02:00:00,70.826068,-136.913981,
58,GPS,6/7/2013,04:00:00,70.824094,-136.908917,
58,GPS,6/7/2013,06:00:00,70.821948,-136.906943,
58,GPS,6/7/2013,08:00:00,70.811734,-136.810813,
58,GPS,6/7/2013,10:00:00,70.773711,-136.818795,
58,GPS,6/7/2013,16:00:00,70.7338,-136.552634,
58,GPS,6/7/2013,18:00:00,70.733972,-136.552119,
58,GPS,6/9/2013,06:00:00,70.727363,-136.698461,
58,GPS,6/9/2013,10:00:00,70.703158,-136.692882,
58,GPS,6/9/2013,14:00:00,70.731912,-136.769271,
58,GPS,6/10/2013,18:00:00,70.907693,-136.789441,
58,GPS,6/10/2013,20:00:00,70.90323,-136.780429,
58,GPS,6/10/2013,22:00:00,70.898595,-136.772189,
58,GPS,6/11/2013,00:00:00,70.895591,-136.767898,
58,GPS,6/11/2013,04:00:00,70.892758,-136.755366,
58,GPS,6/11/2013,06:00:00,70.891643,-136.819053,
58,GPS,6/11/2013,08:00:00,70.897222,-136.887202,
58,GPS,6/11/2013,10:00:00,70.897479,-136.897674,
58,GPS,6/11/2013,12:00:00,70.907779,-136.934495,
58,GPS,6/11/2013,18:00:00,70.961509,-137.210441,
58,GPS,6/11/2013,20:00:00,70.962882,-137.312407,
58,GPS,6/11/2013,22:00:00,70.965457,-137.314296,
58,GPS,6/12/2013,00:00:00,70.969748,-137.313437,
58,GPS,6/12/2013,04:00:00,70.965714,-137.208123,
58,GPS,6/12/2013,06:00:00,70.982795,-137.137914,
58,GPS,6/12/2013,08:00:00,71.014209,-137.088561,
58,GPS,6/12/2013,10:00:00,71.035666,-137.051482,
58,GPS,6/12/2013,14:00:00,71.057296,-137.015347,
58,GPS,6/12/2013,16:00:00,71.067767,-137.009254,
58,GPS,6/12/2013,18:00:00,71.070857,-137.004189,
58,GPS,6/12/2013,20:00:00,71.061416,-136.986938,
58,GPS,6/12/2013,22:00:00,71.076179,-136.866775,
58,GPS,6/13/2013,00:00:00,71.038156,-136.833472,
58,GPS,6/13/2013,02:00:00,71.006055,-136.775537,
58,GPS,6/13/2013,04:00:00,71.00451,-136.700006,
58,GPS,6/13/2013,08:00:00,71.009574,-136.682067,
58,GPS,6/13/2013,10:00:00,71.010518,-136.681209,
58,GPS,6/13/2013,12:00:00,71.013007,-136.680694,
58,GPS,6/13/2013,14:00:00,71.016269,-136.676488,
58,GPS,6/13/2013,18:00:00,70.96271,-136.733394,
58,GPS,6/13/2013,20:00:00,70.912414,-136.804805,
58,GPS,6/13/2013,22:00:00,70.904775,-136.833901,
58,GPS,6/14/2013,00:00:00,70.905375,-136.834073,
58,GPS,6/14/2013,02:00:00,70.906491,-136.832871,
58,GPS,6/14/2013,04:00:00,70.907435,-136.828322,
58,GPS,6/14/2013,06:00:00,70.885034,-136.799054,
58,GPS,6/14/2013,08:00:00,70.883403,-136.799397,
58,GPS,6/14/2013,10:00:00,70.860829,-136.84669,
58,GPS,6/14/2013,12:00:00,70.841346,-136.837506,
58,GPS,6/14/2013,14:00:00,70.824437,-136.841455,
58,GPS,6/14/2013,18:00:00,70.766244,-136.911922,
58,GPS,6/14/2013,20:00:00,70.768304,-136.909003,
58,GPS,6/14/2013,22:00:00,70.771136,-136.905141,
58,GPS,6/15/2013,02:00:00,70.779376,-136.892352,
58,GPS,6/15/2013,08:00:00,70.785985,-136.889863,
58,GPS,6/15/2013,10:00:00,70.813708,-137.035861,
58,GPS,6/15/2013,12:00:00,70.851903,-137.133107,
58,GPS,6/15/2013,14:00:00,70.902972,-137.152076,
58,GPS,6/15/2013,16:00:00,70.929408,-137.235847,
58,GPS,6/15/2013,18:00:00,70.953097,-137.294383,
58,GPS,6/15/2013,20:00:00,70.966401,-137.21765,
58,GPS,6/15/2013,22:00:00,71.011977,-137.201772,
58,GPS,6/16/2013,00:00:00,71.05515,-137.148471,
58,GPS,6/16/2013,04:00:00,71.058841,-137.142892,
58,GPS,6/16/2013,06:00:00,71.065364,-137.14787,
58,GPS,6/16/2013,08:00:00,71.065364,-137.142634,
58,GPS,6/16/2013,10:00:00,71.065278,-137.137485,
58,GPS,6/16/2013,12:00:00,71.066566,-137.122722,
58,GPS,6/16/2013,14:00:00,71.0918,-137.117658,
58,GPS,6/16/2013,18:00:00,71.09695,-137.063756,
58,GPS,6/16/2013,20:00:00,71.091714,-137.029853,
58,GPS,6/16/2013,22:00:00,71.080985,-136.998782,
58,GPS,6/17/2013,02:00:00,71.044507,-136.954579,
58,GPS,6/17/2013,04:00:00,71.026912,-136.947198,
58,GPS,6/17/2013,06:00:00,71.014981,-136.945825,
58,GPS,6/17/2013,10:00:00,71.000819,-136.938272,
58,GPS,6/17/2013,12:00:00,70.997901,-136.930718,
58,GPS,6/17/2013,14:00:00,70.992236,-136.928144,
58,GPS,6/17/2013,16:00:00,70.991206,-136.921706,
58,GPS,6/17/2013,18:00:00,70.990348,-136.914582,
58,GPS,6/17/2013,20:00:00,71.004081,-136.931062,
58,GPS,6/17/2013,22:00:00,71.027598,-136.92102,
58,GPS,6/18/2013,06:00:00,71.07326,-136.957755,
58,GPS,6/18/2013,08:00:00,71.073089,-136.958356,
58,GPS,6/18/2013,10:00:00,71.060987,-136.932778,
58,GPS,6/18/2013,12:00:00,71.03807,-136.929946,
58,GPS,6/18/2013,14:00:00,71.030345,-136.870122,
58,GPS,6/20/2013,18:00:00,70.85053,-136.548171,
58,GPS,6/20/2013,20:00:00,70.848813,-136.598983,
58,GPS,6/20/2013,22:00:00,70.82418,-136.579843,
58,GPS,6/21/2013,00:00:00,70.860057,-136.50208,
58,GPS,6/21/2013,02:00:00,70.920138,-136.443887,
58,GPS,6/21/2013,04:00:00,70.969062,-136.435475,
58,GPS,6/21/2013,06:00:00,70.973439,-136.448951,
58,GPS,6/21/2013,08:00:00,70.97816,-136.458907,
58,GPS,6/21/2013,10:00:00,71.005712,-136.477017,
58,GPS,6/21/2013,12:00:00,71.010175,-136.473498,
58,GPS,6/21/2013,14:00:00,71.047168,-136.456504,
58,GPS,6/21/2013,16:00:00,71.094031,-136.456847,
58,GPS,6/21/2013,18:00:00,71.139436,-136.482167,
58,GPS,6/22/2013,00:00:00,71.123214,-136.486287,
58,GPS,6/22/2013,02:00:00,71.115746,-136.480193,
58,GPS,6/22/2013,08:00:00,71.143126,-136.538472,
58,GPS,6/22/2013,10:00:00,71.183896,-136.504827,
58,GPS,6/22/2013,12:00:00,71.241231,-136.480622,
58,GPS,6/22/2013,14:00:00,71.278567,-136.462598,
58,GPS,6/22/2013,16:00:00,71.340537,-136.386724,
58,GPS,6/22/2013,18:00:00,71.38268,-136.431098,
58,GPS,6/22/2013,20:00:00,71.402164,-136.655974,
58,GPS,6/22/2013,22:00:00,71.441388,-136.844459,
58,GPS,6/23/2013,00:00:00,71.444306,-136.861024,
58,GPS,6/23/2013,02:00:00,71.44628,-136.870637,
58,GPS,6/23/2013,06:00:00,71.454864,-136.896644,
58,GPS,6/23/2013,10:00:00,71.58215,-137.054229,
58,GPS,6/23/2013,12:00:00,71.601119,-137.071996,
58,GPS,6/23/2013,14:00:00,71.612792,-137.088218,
58,GPS,6/23/2013,16:00:00,71.629786,-137.114739,
58,GPS,6/23/2013,18:00:00,71.665235,-137.153192,
58,GPS,6/23/2013,20:00:00,71.726174,-137.163491,
58,GPS,6/23/2013,22:00:00,71.762481,-137.234559,
58,GPS,6/24/2013,00:00:00,71.808915,-137.366824,
58,GPS,6/24/2013,02:00:00,71.810288,-137.367167,
58,GPS,6/24/2013,08:00:00,71.819558,-137.567067,
58,GPS,6/24/2013,10:00:00,71.881528,-137.576509,
58,GPS,6/25/2013,06:00:00,72.064605,-138.04523,
58,GPS,6/25/2013,08:00:00,72.066579,-138.115268,
58,GPS,6/25/2013,10:00:00,72.067695,-138.146081,
58,GPS,6/25/2013,12:00:00,72.069926,-138.169513,
58,GPS,6/25/2013,16:00:00,72.072244,-138.213286,
58,GPS,6/25/2013,18:00:00,72.065721,-138.225131,
58,GPS,6/25/2013,20:00:00,72.052503,-138.202472,
58,GPS,6/26/2013,02:00:00,72.048898,-138.415074,
58,GPS,6/26/2013,06:00:00,72.078938,-138.476872,
58,GPS,6/26/2013,08:00:00,72.117133,-138.512063,
58,GPS,6/26/2013,10:00:00,72.146916,-138.538413,
58,GPS,6/26/2013,12:00:00,72.166486,-138.536096,
58,GPS,6/26/2013,14:00:00,72.173524,-138.55927,
58,GPS,6/26/2013,16:00:00,72.16434,-138.536611,
58,GPS,6/26/2013,18:00:00,72.166057,-138.494382,
58,GPS,6/26/2013,20:00:00,72.193952,-138.446059,
58,GPS,6/26/2013,22:00:00,72.195668,-138.40117,
58,GPS,6/27/2013,02:00:00,72.250686,-138.281608,
58,GPS,6/27/2013,04:00:00,72.247939,-138.269506,
58,GPS,6/27/2013,06:00:00,72.242703,-138.261695,
58,GPS,6/28/2013,12:00:00,72.24133,-139.075456,
58,GPS,6/28/2013,14:00:00,72.244163,-139.071851,
58,GPS,6/28/2013,16:00:00,72.217898,-139.174504,
58,GPS,6/28/2013,18:00:00,72.183566,-139.215274,
58,GPS,6/28/2013,20:00:00,72.145371,-139.211583,
58,GPS,6/28/2013,22:00:00,72.107863,-139.345565,
58,GPS,6/29/2013,00:00:00,72.076192,-139.353032,
58,GPS,6/29/2013,02:00:00,72.064261,-139.405818,
58,GPS,6/29/2013,04:00:00,72.056794,-139.430881,
58,GPS,6/29/2013,10:00:00,72.055078,-139.439206,
58,GPS,6/29/2013,12:00:00,72.053018,-139.440665,
58,GPS,6/29/2013,14:00:00,72.051387,-139.440923,
58,GPS,6/29/2013,16:00:00,72.010961,-139.468989,
58,GPS,6/29/2013,18:00:00,71.992507,-139.460664,
58,GPS,6/29/2013,20:00:00,71.990447,-139.455428,
58,GPS,6/29/2013,22:00:00,71.988215,-139.452424,
58,GPS,6/30/2013,00:00:00,71.98667,-139.448133,
58,GPS,6/30/2013,04:00:00,71.979032,-139.440494,
58,GPS,6/30/2013,06:00:00,71.974998,-139.435086,
58,GPS,6/30/2013,08:00:00,71.97165,-139.431653,
58,GPS,6/30/2013,10:00:00,71.969247,-139.431052,
58,GPS,6/30/2013,12:00:00,71.967959,-139.432425,
58,GPS,6/30/2013,14:00:00,71.967874,-139.437404,
58,GPS,6/30/2013,16:00:00,71.96856,-139.444356,
58,GPS,6/30/2013,20:00:00,71.89569,-139.567094,
58,GPS,6/30/2013,22:00:00,71.849427,-139.633698,
58,GPS,7/1/2013,00:00:00,71.825824,-139.684854,
58,GPS,7/1/2013,02:00:00,71.832519,-139.718242,
58,GPS,7/1/2013,04:00:00,71.840758,-139.748197,
58,GPS,7/1/2013,06:00:00,71.850972,-139.773088,
58,GPS,7/1/2013,10:00:00,71.834321,-139.813771,
58,GPS,7/1/2013,12:00:00,71.842904,-139.867673,
58,GPS,7/1/2013,14:00:00,71.857152,-139.921145,
59,GPS,4/13/2014,21:27:46,70.737662,-148.706431,
59,GPS,4/13/2014,21:27:46,70.737662,-148.706431,
59,GPS,4/13/2014,22:00:00,70.737662,-148.706431,
59,GPS,4/13/2014,22:00:00,70.737662,-148.706431,
59,GPS,4/13/2014,22:27:46,70.737662,-148.706517,
59,GPS,4/13/2014,22:27:46,70.737662,-148.706517,
59,GPS,4/13/2014,23:27:46,70.737662,-148.706517,
59,GPS,4/13/2014,23:27:46,70.737662,-148.706517,
59,GPS,4/14/2014,00:27:46,70.737662,-148.706517,
59,GPS,4/14/2014,00:27:46,70.737662,-148.706517,
59,GPS,4/14/2014,02:00:00,70.737662,-148.706517,
59,GPS,4/14/2014,02:00:00,70.737662,-148.706517,
59,GPS,4/14/2014,04:00:00,70.737576,-148.706346,
59,GPS,4/14/2014,04:00:00,70.737576,-148.706346,
59,GPS,4/14/2014,06:00:00,70.736804,-148.705401,
59,GPS,4/14/2014,06:00:00,70.736804,-148.705401,
59,GPS,4/14/2014,08:00:00,70.736804,-148.705401,
59,GPS,4/14/2014,08:00:00,70.736804,-148.705401,
59,GPS,4/14/2014,10:00:00,70.736804,-148.705401,
59,GPS,4/14/2014,10:00:00,70.736804,-148.705401,
59,GPS,4/14/2014,12:00:00,70.736804,-148.705401,
59,GPS,4/14/2014,12:00:00,70.736804,-148.705401,
59,GPS,4/14/2014,14:00:00,70.73689,-148.705316,
59,GPS,4/14/2014,14:00:00,70.73689,-148.705316,
59,GPS,4/14/2014,16:00:00,70.737233,-148.709779,
59,GPS,4/14/2014,16:00:00,70.737233,-148.709779,
59,GPS,4/14/2014,18:00:00,70.737233,-148.709693,
59,GPS,4/14/2014,18:00:00,70.737233,-148.709693,
59,GPS,4/14/2014,20:00:00,70.737233,-148.709693,
59,GPS,4/14/2014,20:00:00,70.737233,-148.709693,
59,GPS,4/14/2014,22:00:00,70.737233,-148.709779,
59,GPS,4/14/2014,22:00:00,70.737233,-148.709779,
59,GPS,4/15/2014,00:00:00,70.737233,-148.709693,
59,GPS,4/15/2014,00:00:00,70.737233,-148.709693,
59,GPS,4/15/2014,02:00:00,70.737233,-148.709693,
59,GPS,4/15/2014,02:00:00,70.737233,-148.709693,
59,GPS,4/15/2014,04:00:00,70.737062,-148.710036,
59,GPS,4/15/2014,04:00:00,70.737062,-148.710036,
59,GPS,4/15/2014,06:00:00,70.734229,-148.701968,
59,GPS,4/15/2014,06:00:00,70.734229,-148.701968,
59,GPS,4/15/2014,08:00:00,70.728822,-148.708835,
59,GPS,4/15/2014,08:00:00,70.728822,-148.708835,
59,GPS,4/15/2014,10:00:00,70.718865,-148.691154,
59,GPS,4/15/2014,10:00:00,70.718865,-148.691154,
59,GPS,4/15/2014,12:00:00,70.713115,-148.732696,
59,GPS,4/15/2014,12:00:00,70.713115,-148.732696,
59,GPS,4/15/2014,14:00:00,70.716548,-148.705659,
59,GPS,4/15/2014,14:00:00,70.716548,-148.705659,
59,GPS,4/15/2014,16:00:00,70.713544,-148.67373,
59,GPS,4/15/2014,16:00:00,70.713544,-148.67373,
59,GPS,4/15/2014,18:00:00,70.714917,-148.638968,
59,GPS,4/15/2014,18:00:00,70.714917,-148.638968,
59,GPS,4/15/2014,20:00:00,70.715089,-148.636909,
59,GPS,4/15/2014,20:00:00,70.715089,-148.636909,
59,GPS,4/15/2014,22:00:00,70.714145,-148.63236,
59,GPS,4/15/2014,22:00:00,70.714145,-148.63236,
59,GPS,4/16/2014,00:00:00,70.714145,-148.63236,
59,GPS,4/16/2014,00:00:00,70.714145,-148.63236,
59,GPS,4/16/2014,02:00:00,70.714145,-148.632274,
59,GPS,4/16/2014,02:00:00,70.714145,-148.632274,
59,GPS,4/16/2014,04:00:00,70.714917,-148.605065,
59,GPS,4/16/2014,04:00:00,70.714917,-148.605065,
59,GPS,4/16/2014,06:00:00,70.71569,-148.539577,
59,GPS,4/16/2014,06:00:00,70.71569,-148.539577,
59,GPS,4/16/2014,08:00:00,70.730367,-148.554425,
59,GPS,4/16/2014,08:00:00,70.730367,-148.554425,
59,GPS,4/16/2014,10:00:00,70.746074,-148.479753,
59,GPS,4/16/2014,10:00:00,70.746074,-148.479753,
59,GPS,4/16/2014,12:00:00,70.719123,-148.495631,
59,GPS,4/16/2014,12:00:00,70.719123,-148.495631,
59,GPS,4/16/2014,14:00:00,70.728564,-148.61588,
59,GPS,4/16/2014,14:00:00,70.728564,-148.61588,
59,GPS,4/16/2014,16:00:00,70.728564,-148.61588,
59,GPS,4/16/2014,16:00:00,70.728564,-148.61588,
59,GPS,4/16/2014,18:00:00,70.744014,-148.590045,
59,GPS,4/16/2014,18:00:00,70.744014,-148.590045,
59,GPS,4/16/2014,20:00:00,70.744014,-148.590045,
59,GPS,4/16/2014,20:00:00,70.744014,-148.590045,
59,GPS,4/16/2014,22:00:00,70.7441,-148.590045,
59,GPS,4/16/2014,22:00:00,70.7441,-148.590045,
59,GPS,4/17/2014,00:00:00,70.7441,-148.590131,
59,GPS,4/17/2014,00:00:00,70.7441,-148.590131,
59,GPS,4/17/2014,02:00:00,70.7441,-148.589959,
59,GPS,4/17/2014,02:00:00,70.7441,-148.589959,
59,GPS,4/17/2014,04:00:00,70.74573,-148.588157,
59,GPS,4/17/2014,04:00:00,70.74573,-148.588157,
59,GPS,4/17/2014,06:00:00,70.745301,-148.631244,
59,GPS,4/17/2014,06:00:00,70.745301,-148.631244,
59,GPS,4/17/2014,08:00:00,70.722299,-148.663001,
59,GPS,4/17/2014,08:00:00,70.722299,-148.663001,
59,GPS,4/17/2014,10:00:00,70.693202,-148.692012,
59,GPS,4/17/2014,10:00:00,70.693202,-148.692012,
59,GPS,4/17/2014,12:00:00,70.685048,-148.641973,
59,GPS,4/17/2014,12:00:00,70.685048,-148.641973,
59,GPS,4/17/2014,14:00:00,70.670028,-148.626866,
59,GPS,4/17/2014,14:00:00,70.670028,-148.626866,
59,GPS,4/17/2014,16:00:00,70.664191,-148.66343,
59,GPS,4/17/2014,16:00:00,70.664191,-148.66343,
59,GPS,4/17/2014,18:00:00,70.668054,-148.653817,
59,GPS,4/17/2014,18:00:00,70.668054,-148.653817,
59,GPS,4/17/2014,20:00:00,70.668054,-148.653817,
59,GPS,4/17/2014,20:00:00,70.668054,-148.653817,
59,GPS,4/17/2014,22:00:00,70.668054,-148.653817,
59,GPS,4/17/2014,22:00:00,70.668054,-148.653817,
59,GPS,4/18/2014,00:00:00,70.668054,-148.653903,
59,GPS,4/18/2014,00:00:00,70.668054,-148.653903,
59,GPS,4/18/2014,02:00:00,70.668054,-148.653817,
59,GPS,4/18/2014,02:00:00,70.668054,-148.653817,
59,GPS,4/18/2014,04:00:00,70.668054,-148.653817,
59,GPS,4/18/2014,04:00:00,70.668054,-148.653817,
59,GPS,4/18/2014,06:00:00,70.681787,-148.637853,
59,GPS,4/18/2014,06:00:00,70.681787,-148.637853,
59,GPS,4/18/2014,07:00:35,70.687366,-148.560519,
59,GPS,4/18/2014,07:00:35,70.687366,-148.560519,
59,GPS,4/18/2014,08:00:00,70.687366,-148.560519,
59,GPS,4/18/2014,08:00:00,70.687366,-148.560519,
59,GPS,4/18/2014,09:00:35,70.699296,-148.476233,
59,GPS,4/18/2014,09:00:35,70.699296,-148.476233,
59,GPS,4/18/2014,10:00:00,70.694833,-148.495975,
59,GPS,4/18/2014,10:00:00,70.694833,-148.495975,
59,GPS,4/18/2014,11:00:35,70.699639,-148.461471,
59,GPS,4/18/2014,11:00:35,70.699639,-148.461471,
59,GPS,4/18/2014,12:00:00,70.699296,-148.476233,
59,GPS,4/18/2014,12:00:00,70.699296,-148.476233,
59,GPS,4/18/2014,14:00:00,70.699553,-148.464217,
59,GPS,4/18/2014,14:00:00,70.699553,-148.464217,
59,GPS,4/18/2014,16:00:00,70.699639,-148.464217,
59,GPS,4/18/2014,16:00:00,70.699639,-148.464217,
59,GPS,4/18/2014,18:00:00,70.699725,-148.46499,
59,GPS,4/18/2014,18:00:00,70.699725,-148.46499,
59,GPS,4/18/2014,20:00:00,70.699725,-148.465247,
59,GPS,4/18/2014,20:00:00,70.699725,-148.465247,
59,GPS,4/18/2014,22:00:00,70.699725,-148.465333,
59,GPS,4/18/2014,22:00:00,70.699725,-148.465333,
59,GPS,4/19/2014,00:00:00,70.699725,-148.465333,
59,GPS,4/19/2014,00:00:00,70.699725,-148.465333,
59,GPS,4/19/2014,02:00:00,70.699725,-148.465247,
59,GPS,4/19/2014,02:00:00,70.699725,-148.465247,
59,GPS,4/19/2014,04:00:00,70.70436,-148.47014,
59,GPS,4/19/2014,04:00:00,70.70436,-148.47014,
59,GPS,4/19/2014,06:00:00,70.709767,-148.447824,
59,GPS,4/19/2014,06:00:00,70.709767,-148.447824,
59,GPS,4/19/2014,08:00:00,70.709596,-148.449283,
59,GPS,4/19/2014,08:00:00,70.709596,-148.449283,
59,GPS,4/19/2014,10:00:00,70.702214,-148.387656,
59,GPS,4/19/2014,10:00:00,70.702214,-148.387656,
59,GPS,4/19/2014,12:00:00,70.702386,-148.389115,
59,GPS,4/19/2014,12:00:00,70.702386,-148.389115,
59,GPS,4/19/2014,14:00:00,70.704875,-148.389716,
59,GPS,4/19/2014,14:00:00,70.704875,-148.389716,
59,GPS,4/19/2014,16:00:00,70.703588,-148.390145,
59,GPS,4/19/2014,16:00:00,70.703588,-148.390145,
59,GPS,4/19/2014,18:00:00,70.703673,-148.390317,
59,GPS,4/19/2014,18:00:00,70.703673,-148.390317,
59,GPS,4/19/2014,20:00:00,70.706162,-148.397784,
59,GPS,4/19/2014,20:00:00,70.706162,-148.397784,
59,GPS,4/19/2014,22:00:00,70.708909,-148.406281,
59,GPS,4/19/2014,22:00:00,70.708909,-148.406281,
59,GPS,4/20/2014,00:00:00,70.708909,-148.406367,
59,GPS,4/20/2014,00:00:00,70.708909,-148.406367,
59,GPS,4/20/2014,02:00:00,70.708909,-148.406367,
59,GPS,4/20/2014,02:00:00,70.708909,-148.406367,
59,GPS,4/20/2014,04:00:00,70.708909,-148.406281,
59,GPS,4/20/2014,04:00:00,70.708909,-148.406281,
59,GPS,4/20/2014,06:00:00,70.713115,-148.382936,
59,GPS,4/20/2014,06:00:00,70.713115,-148.382936,
59,GPS,4/20/2014,08:00:00,70.702128,-148.387828,
59,GPS,4/20/2014,08:00:00,70.702128,-148.387828,
59,GPS,4/20/2014,10:00:00,70.702472,-148.389201,
59,GPS,4/20/2014,10:00:00,70.702472,-148.389201,
59,GPS,4/20/2014,12:00:00,70.7023,-148.389287,
59,GPS,4/20/2014,12:00:00,70.7023,-148.389287,
59,GPS,4/20/2014,14:00:00,70.702472,-148.389115,
59,GPS,4/20/2014,14:00:00,70.702472,-148.389115,
59,GPS,4/20/2014,16:00:00,70.696378,-148.389888,
59,GPS,4/20/2014,16:00:00,70.696378,-148.389888,
59,GPS,4/20/2014,18:00:00,70.69509,-148.389802,
59,GPS,4/20/2014,18:00:00,70.69509,-148.389802,
59,GPS,4/20/2014,20:00:00,70.692344,-148.372293,
59,GPS,4/20/2014,20:00:00,70.692344,-148.372293,
59,GPS,4/20/2014,22:00:00,70.692344,-148.372378,
59,GPS,4/20/2014,22:00:00,70.692344,-148.372378,
59,GPS,4/21/2014,00:00:00,70.686164,-148.415723,
59,GPS,4/21/2014,00:00:00,70.686164,-148.415723,
59,GPS,4/21/2014,02:00:00,70.686164,-148.415465,
59,GPS,4/21/2014,02:00:00,70.686164,-148.415465,
59,GPS,4/21/2014,04:00:00,70.686078,-148.415637,
59,GPS,4/21/2014,04:00:00,70.686078,-148.415637,
59,GPS,4/21/2014,06:00:00,70.670714,-148.395295,
59,GPS,4/21/2014,06:00:00,70.670714,-148.395295,
